Date,Stocks,Bonds,Gold
2015-06-08,488359904.0,5386370.0,113069.0
2015-06-09,488887520.0,3134635.0,96305.0
2015-06-10,507592416.0,1329389.0,134582.0
2015-06-11,529810336.0,1974176.0,120231.0
2015-06-12,449569344.0,1940593.0,95999.0
2015-06-15,504811104.0,2264457.0,133498.0
2015-06-16,410786080.0,2446776.0,104848.0
2015-06-17,480836832.0,941162.0,106114.0
2015-06-18,544448512.0,1315691.0,201309.0
2015-06-19,1255469056.0,1279159.0,93207.0
2015-06-22,468268544.0,1108799.0,131751.0
2015-06-23,453347808.0,1191553.0,128758.0
2015-06-24,534118848.0,7432745.0,124106.0
2015-06-25,495866976.0,3146698.0,99861.0
2015-06-26,927653632.0,1046942.0,114285.0
2015-06-29,587052800.0,2357413.0,151909.0
2015-06-30,717721984.0,1682742.0,157918.0
2015-07-01,531789472.0,5497581.0,124106.0
2015-07-02,484464992.0,1150080.0,104044.0
2015-07-03,,,163433.0
2015-07-06,586280640.0,2398563.0,153284.0
2015-07-07,624425664.0,4538580.0,212796.0
2015-07-08,372360896.0,2135024.0,185540.0
2015-07-09,553703040.0,1812787.0,151732.0
2015-07-10,487562240.0,2211404.0,141751.0
2015-07-13,504202400.0,3088288.0,149468.0
2015-07-14,501668576.0,1700881.0,148522.0
2015-07-15,541155008.0,2854534.0,175405.0
2015-07-16,532404416.0,1153443.0,161543.0
2015-07-17,626313088.0,876556.0,195465.0
2015-07-20,498190976.0,1114056.0,309350.0
2015-07-21,554248768.0,1543709.0,219216.0
2015-07-22,605859072.0,1762115.0,219649.0
2015-07-23,586377280.0,1278433.0,283749.0
2015-07-24,622963520.0,872544.0,320246.0
2015-07-27,658550080.0,2194699.0,256706.0
2015-07-28,612904704.0,1556622.0,284424.0
2015-07-29,571805824.0,1107221.0,290789.0
2015-07-30,505772768.0,854963.0,232304.0
2015-07-31,639821952.0,1724036.0,195370.0
2015-08-03,546378688.0,2258363.0,117369.0
2015-08-04,546188992.0,1090537.0,121012.0
2015-08-05,581278336.0,2270508.0,127614.0
2015-08-06,612047808.0,1270106.0,100683.0
2015-08-07,529758816.0,1920569.0,184393.0
